Id,SalePrice
1650,117324.125
1651,81655.92
1652,112569.33
1653,101602.36
1654,144710.84
1655,135616.47
1656,145751.22
1657,190225.47
1658,156723.0
1659,164216.45
1660,144360.67
1661,386850.2
1662,423429.8
1663,325527.2
1664,319312.44
1665,265716.53
1666,299530.56
1667,253607.55
1668,220534.9
1669,266022.7
1670,320433.9
1671,289227.84
1672,489411.25
1673,315417.25
1674,246426.34
1675,196487.33
1676,205612.12
1677,220331.55
1678,329055.8
1679,389231.66
1680,268528.4
1681,210582.78
1682,332564.94
1683,192349.16
1684,150534.88
1685,197086.17
1686,170825.33
1687,177352.8
1688,198926.66
1689,202549.05
1690,237863.38
1691,208269.06
1692,280569.78
1693,129330.86
1694,215618.0
1695,187497.42
1696,172468.84
1697,192284.33
1698,343772.4
1699,484884.75
1700,299534.8
1701,338485.44
1702,210043.62
1703,219894.16
1704,297214.38
1705,244857.6
1706,246516.33
1707,182848.11
1708,184531.1
1709,234179.75
1710,206877.34
1711,215314.75
1712,210191.66
1713,253421.88
1714,194343.78
1715,204508.05
1716,186425.05
1717,163610.78
1718,125268.664
1719,225286.03
1720,169370.45
1721,154226.62
1722,95932.69
1723,150473.94
1724,190181.45
1725,232277.97
1726,166571.2
1727,154942.9
1728,171478.03
1729,132605.84
1730,122774.92
1731,156102.22
1732,181242.61
1733,146758.11
1734,87781.586
1735,86124.76
1736,121739.08
1737,147898.6
1738,172595.38
1739,173179.73
1740,139660.27
1741,151205.8
1742,191112.75
1743,156336.69
1744,213567.1
1745,199911.95
1746,140752.77
1747,187496.22
1748,225415.78
1749,92279.48
1750,111040.8
1751,300235.66
1752,138505.56
1753,143695.48
1754,184025.0
1755,212402.66
1756,155435.44
1757,139508.06
1758,163276.25
1759,128365.875
1760,146131.28
1761,119239.71
1762,181018.67
1763,179066.34
1764,115019.81
1765,127336.0
1766,184694.08
1767,206775.94
1768,155560.86
1769,171561.67
1770,173313.08
1771,92441.86
1772,112686.25
1773,162002.7
1774,186650.33
1775,133202.95
1776,160540.39
1777,129072.15
1778,149062.83
1779,80724.72
1780,119860.984
1781,129290.75
1782,97143.89
1783,214764.58
1784,146421.28
1785,108998.67
1786,416807.22
1787,213098.42
1788,47686.83
1789,117616.36
1790,113419.414
1791,187514.03
1792,133878.28
1793,63943.707
1794,109908.164
1795,108560.484
1796,88020.5
1797,102669.1
1798,106695.33
1799,97518.4
1800,135165.22
1801,122581.04
1802,130644.2
1803,207774.89
1804,96085.33
1805,129341.27
1806,73004.36
1807,96868.64
1808,115601.414
1809,146541.78
1810,123478.086
1811,69765.79
1812,76679.74
1813,75170.695
1814,105512.36
1815,42053.727
1816,115450.65
1817,140423.83
1818,129259.06
1819,124491.55
1820,89418.05
1821,107973.61
1822,188943.17
1823,51048.55
1824,118799.35
1825,190926.03
1826,130042.17
1827,126102.14
1828,96210.32
1829,94739.42
1830,113859.734
1831,92544.8
1832,54588.156
1833,183239.97
1834,117433.69
1835,37747.312
1836,93488.1
1837,27444.543
1838,72608.37
1839,105343.664
1840,98102.54
1841,115463.64
1842,73340.61
1843,113638.61
1844,159704.03
1845,194509.52
1846,122873.46
1847,339492.2
1848,37926.867
1849,108087.08
1850,111500.86
1851,182336.31
1852,87114.92
1853,142689.48
1854,149460.67
1855,99097.96
1856,189329.17
1857,101423.88
1858,108448.125
1859,92598.61
1860,119749.75
1861,106078.914
1862,295217.97
1863,254685.92
1864,254721.4
1865,283682.0
1866,307482.3
1867,242391.1
1868,305832.3
1869,220200.66
1870,226199.34
1871,233206.25
1872,191620.58
1873,155929.1
1874,88147.36
1875,115315.17
1876,204879.56
1877,213060.88
1878,160465.36
1879,112652.58
1880,112253.414
1881,273111.9
1882,246768.7
1883,217784.3
1884,224578.55
1885,191147.33
1886,298785.2
1887,213632.25
1888,275523.2
1889,170279.84
1890,124870.125
1891,119142.69
1892,58015.758
1893,94813.945
1894,119365.336
1895,153127.52
1896,164475.53
1897,70912.13
1898,96897.44
1899,242761.28
1900,129124.35
1901,104331.36
1902,134686.25
1903,230855.58
1904,96226.3
1905,247993.03
1906,52086.652
1907,160819.7
1908,116652.52
1909,111103.016
1910,131317.8
1911,169643.55
1912,188232.25
1913,196036.92
1914,53667.258
1915,170368.84
1916,12028.088
1917,206411.6
1918,142044.16
1919,122868.92
1920,130664.05
1921,250424.05
1922,228489.42
1923,204376.47
1924,179832.1
1925,248574.05
1926,295334.84
1927,123499.05
1928,131812.9
1929,124190.586
1930,132476.39
1931,95532.945
1932,152624.44
1933,98649.04
1934,177281.45
1935,155638.23
1936,237788.1
1937,163453.66
1938,188630.2
1939,236503.58
1940,190565.28
1941,148145.52
1942,138933.17
1943,157373.03
1944,247111.53
1945,282244.56
1946,36893.145
1947,111836.71
1948,152780.84
1949,195334.28
1950,179444.22
1951,182887.94
1952,194418.19
1953,142343.58
1954,190208.22
1955,124536.484
1956,153441.94
1957,147090.86
1958,284625.75
1959,141899.73
1960,86538.43
1961,150594.14
1962,126738.27
1963,118943.875
1964,118695.98
1965,109015.71
1966,145106.8
1967,259888.25
1968,377802.9
1969,391762.44
1970,418756.53
1971,360644.7
1972,378979.75
1973,229017.58
1974,338417.34
1975,299629.0
1976,294683.9
1977,430542.16
1978,359245.44
1979,281897.56
1980,154276.66
1981,295553.3
1982,230123.12
1983,195337.36
1984,169878.0
1985,247260.95
1986,189692.89
1987,158138.05
1988,204937.3
1989,215594.83
1990,214186.08
1991,211472.22
1992,242451.66
1993,165209.66
1994,186162.83
1995,202226.33
1996,313628.3
1997,204377.47
1998,347093.56
1999,274525.84
2000,296626.72
2001,209155.16
2002,196244.4
2003,264793.22
2004,294290.3
2005,212067.5
2006,185039.14
2007,229750.12
2008,140365.97
2009,213192.3
2010,181305.72
2011,90783.14
2012,169803.92
2013,190582.61
2014,260084.16
2015,154731.52
2016,226720.58
2017,264355.84
2018,70339.016
2019,117670.04
2020,92828.29
2021,64989.883
2022,208732.97
2023,124493.92
2024,420804.25
2025,314717.25
2026,145810.6
2027,143405.62
2028,131346.66
2029,120279.164
2030,234107.25
2031,210133.55
2032,220572.95
2033,228283.45
2034,121657.35
2035,210699.1
2036,172709.1
2037,145907.34
2038,271880.44
2039,159426.16
2040,345115.06
2041,136818.58
2042,205230.78
2043,230146.6
2044,129249.15
2045,141982.72
2046,130467.06
2047,157227.78
2048,158610.7
2049,185023.66
2050,189657.83
2051,105135.52
2052,103730.0
2053,152793.14
2054,47401.01
2055,118604.9
2056,168365.64
2057,104819.57
2058,189445.62
2059,133874.69
2060,244615.0
2061,195417.05
2062,153607.47
2063,112871.94
2064,124824.65
2065,50186.67
2066,232268.05
2067,138957.97
2068,147276.72
2069,69094.18
2070,106827.9
2071,109417.56
2072,148391.45
2073,87473.98
2074,162729.53
2075,171103.3
2076,129945.52
2077,128200.29
2078,147476.66
2079,129372.914
2080,89413.59
2081,97621.27
2082,79170.45
2083,153921.66
2084,141390.12
2085,104037.26
2086,95167.414
2087,95502.734
2088,83895.34
2089,126726.31
2090,103644.73
2091,83802.89
2092,99206.06
2093,42040.01
2094,129631.6
2095,141523.27
2096,65444.805
2097,80040.01
2098,112672.25
2099,51129.188
2100,67685.79
2101,78583.36
2102,145250.98
2103,130254.664
2104,145835.1
2105,111465.73
2106,28818.574
2107,191267.17
2108,112122.164
2109,158932.3
2110,80562.8
2111,72143.42
2112,147818.03
2113,94084.14
2114,54809.79
2115,159647.1
2116,85293.38
2117,98585.11
2118,203946.1
2119,81360.664
2120,62134.32
2121,31294.66
2122,182644.12
2123,53534.93
2124,115798.375
2125,145636.4
2126,186621.17
2127,57254.633
2128,100910.06
2129,53936.133
2130,118478.45
2131,143703.1
2132,62729.074
2133,177452.53
2134,115668.5
2135,79286.92
2136,49380.14
2137,115603.21
2138,122637.08
2139,138404.86
2140,90937.92
2141,128750.79
2142,112729.914
2143,175054.98
2144,113690.734
2145,126869.55
2146,146597.89
2147,148886.5
2148,93470.37
2149,115008.81
2150,262938.94
2151,181443.95
2152,93874.016
2153,183712.97
2154,81463.31
2155,138337.77
2156,240365.72
2157,247950.78
2158,250661.62
2159,284680.1
2160,168047.72
2161,226090.05
2162,346593.38
2163,225377.17
2164,209906.4
2165,134052.69
2166,118383.33
2167,227452.12
2168,173268.34
2169,194651.38
2170,256470.95
2171,187976.36
2172,100145.26
2173,199661.81
2174,229604.7
2175,252165.95
2176,238145.66
2177,199465.95
2178,216521.75
2179,123379.164
2180,135644.62
2181,163166.53
2182,185532.6
2183,186192.6
2184,112085.42
2185,124741.64
2186,127717.86
2187,118350.23
2188,144556.78
2189,1.0571744e+06
2190,55524.03
2191,46879.207
2192,87559.49
2193,70415.016
2194,52636.1
2195,81723.26
2196,96678.48
2197,137284.33
2198,203955.53
2199,205500.89
2200,108468.58
2201,144962.12
2202,143670.94
2203,188584.86
2204,91172.67
2205,84423.01
2206,83465.055
2207,134311.95
2208,220680.92
2209,188849.7
2210,119390.08
2211,78835.8
2212,138358.84
2213,92311.66
2214,107835.04
2215,145257.3
2216,106330.29
2217,5591.2314
2218,106183.56
2219,53314.207
2220,21829.818
2221,173600.55
2222,182498.75
2223,314807.94
2224,248030.6
2225,123302.35
2226,206248.61
2227,232828.7
2228,227413.5
2229,222243.92
2230,165472.02
2231,166542.4
2232,200400.8
2233,105376.81
2234,236165.55
2235,231856.05
2236,248417.78
2237,397068.44
2238,129039.336
2239,52833.445
2240,128668.48
2241,112095.29
2242,122626.65
2243,131623.4
2244,85907.64
2245,94216.2
2246,86214.07
2247,83868.836
2248,122121.0
2249,133417.14
2250,136105.8
2251,116157.21
2252,186112.44
2253,143374.0
2254,156533.47
2255,187301.38
2256,191312.62
2257,235476.6
2258,158412.7
2259,181222.84
2260,48835.94
2261,222358.28
2262,193750.2
2263,319682.3
2264,293917.0
2265,106058.02
2266,244462.84
2267,343360.44
2268,167327.7
2269,137876.45
2270,200187.94
2271,236336.47
2272,141066.7
2273,139089.47
2274,241950.88
2275,110958.69
2276,169035.6
2277,147838.34
2278,144119.9
2279,112168.11
2280,64423.52
2281,146548.06
2282,128711.25
2283,117288.36
2284,122096.95
2285,154357.88
2286,131178.08
2287,251803.62
2288,217795.75
2289,363381.4
2290,392352.9
2291,271808.06
2292,469838.1
2293,394377.8
2294,325021.6
2295,379576.94
2296,318099.8
2297,301071.53
2298,208129.72
2299,331070.47
2300,372494.47
2301,277064.66
2302,255659.7
2303,242910.72
2304,221718.92
2305,170730.02
2306,184407.45
2307,199477.12
2308,145879.6
2309,252272.95
2310,193037.16
2311,210818.16
2312,158765.12
2313,160944.78
2314,134697.0
2315,176259.95
2316,188599.66
2317,166640.95
2318,166087.4
2319,166753.0
2320,150215.88
2321,263908.1
2322,170445.77
2323,207774.92
2324,180994.1
2325,186343.75
2326,205441.02
2327,196187.16
2328,248603.25
2329,213047.3
2330,211396.25
2331,375298.03
2332,517039.16
2333,376317.3
2334,243311.66
2335,283442.56
2336,308939.06
2337,187053.97
2338,243495.92
2339,176533.14
2340,406294.97
2341,166872.9
2342,258098.9
2343,213946.1
2344,235264.95
2345,247684.8
2346,184055.16
2347,173641.36
2348,229953.47
2349,158380.81
2350,243326.84
2351,177748.05
2352,227888.1
2353,178695.8
2354,117960.7
2355,119356.35
2356,129824.234
2357,192158.22
2358,168248.06
2359,159061.34
2360,130159.875
2361,162414.38
2362,259998.8
2363,115248.81
2364,122387.836
2365,201291.52
2366,116974.9
2367,141374.66
2368,139182.27
2369,130659.42
2370,119631.83
2371,160608.78
2372,129279.56
2373,233568.84
2374,212672.6
2375,231800.95
2376,277162.34
2377,441426.06
2378,127068.98
2379,223399.75
2380,143464.47
2381,196614.97
2382,238243.28
2383,208381.11
2384,287216.9
2385,104985.29
2386,110991.67
2387,128164.65
2388,116884.83
2389,89354.21
2390,117428.14
2391,94452.734
2392,126844.21
2393,136140.16
2394,143353.83
2395,187696.83
2396,175671.16
2397,188034.4
2398,127922.79
2399,42183.68
2400,42479.21
2401,52820.133
2402,131896.58
2403,189818.75
2404,210627.45
2405,159117.56
2406,199090.39
2407,149941.75
2408,147692.64
2409,122459.65
2410,152144.78
2411,105387.484
2412,160546.89
2413,153808.06
2414,116073.164
2415,171638.47
2416,148508.83
2417,157193.47
2418,134588.02
2419,135169.9
2420,105329.77
2421,120197.11
2422,110771.734
2423,93788.42
2424,159196.72
2425,276101.9
2426,107975.875
2427,119070.14
2428,230372.78
2429,99666.57
2430,137518.95
2431,98900.11
2432,113666.58
2433,167279.47
2434,97009.53
2435,122867.98
2436,91697.86
2437,107394.016
2438,144428.19
2439,96951.46
2440,129130.85
2441,53979.07
2442,89428.52
2443,194084.48
2444,112872.92
2445,68102.08
2446,149928.4
2447,149308.2
2448,111021.45
2449,105739.54
2450,133123.3
2451,60789.188
2452,173318.0
2453,91532.27
2454,100815.55
2455,57809.156
2456,67972.46
2457,91120.305
2458,130609.55
2459,106772.83
2460,148014.38
2461,114123.375
2462,119600.46
2463,134903.03
2464,181078.98
2465,91776.016
2466,103131.82
2467,94179.68
2468,72078.17
2469,66651.266
2470,240948.62
2471,142191.9
2472,130669.67
2473,63979.156
2474,33526.605
2475,227160.8
2476,150537.08
2477,148234.22
2478,126046.61
2479,88389.945
2480,136520.81
2481,153384.98
2482,123789.7
2483,99377.78
2484,131860.72
2485,95409.38
2486,93124.164
2487,200183.89
2488,153686.92
2489,214780.9
2490,126100.0
2491,41853.473
2492,211127.53
2493,175983.66
2494,128431.484
2495,114376.95
2496,243717.17
2497,191795.48
2498,139266.5
2499,65148.93
2500,90943.02
2501,173761.66
2502,157858.84
2503,30666.582
2504,224240.25
2505,175661.62
2506,232666.33
2507,243451.66
2508,230846.34
2509,200323.1
2510,204173.0
2511,195816.55
2512,244016.1
2513,208996.6
2514,145466.47
2515,135280.1
2516,170191.9
2517,105238.56
2518,81493.46
2519,203977.77
2520,165841.8
2521,213078.92
2522,240192.6
2523,100417.35
2524,114306.1
2525,91313.35
2526,120068.33
2527,111177.23
2528,96531.05
2529,88129.805
2530,137790.8
2531,272099.44
2532,260196.0
2533,224927.92
2534,204605.53
2535,292755.03
2536,177635.88
2537,161923.72
2538,179345.58
2539,183083.53
2540,165360.38
2541,181897.7
2542,170464.78
2543,82382.68
2544,82259.6
2545,120240.17
2546,85931.89
2547,112850.71
2548,113467.56
2549,153991.52
2550,5.482784e+07
2551,153446.11
2552,178056.69
2553,68985.49
2554,76425.7
2555,121640.81
2556,118879.36
2557,78017.87
2558,71341.21
2559,143660.39
2560,125944.39
2561,201602.47
2562,158360.42
2563,170480.16
2564,197722.6
2565,105917.05
2566,101928.76
2567,160396.6
2568,218775.2
2569,197512.0
2570,111687.086
2571,152085.4
2572,129214.125
2573,191190.16
2574,256092.0
2575,111247.05
2576,73930.734
2577,150953.53
2578,74402.17
2579,52135.06
2580,99993.586
2581,133028.47
2582,119723.836
2583,182235.05
2584,131881.7
2585,197057.94
2586,264735.25
2587,213741.58
2588,142705.88
2589,156738.45
2590,234590.53
2591,368749.12
2592,176970.88
2593,178861.36
2594,149495.38
2595,198093.16
2596,321908.16
2597,190746.34
2598,300505.0
2599,126746.984
2600,282868.0
2601,108370.42
2602,87728.27
2603,108871.85
2604,79579.33
2605,68841.484
2606,148128.47
2607,214104.2
2608,117579.67
2609,185120.1
2610,114257.984
2611,89662.55
2612,139148.53
2613,146755.34
2614,158516.12
2615,173902.22
2616,157959.23
2617,196498.86
2618,126460.31
2619,183112.28
2620,221871.05
2621,164140.16
2622,199845.73
2623,195387.03
2624,230889.33
2625,436952.0
2626,174554.34
2627,213078.22
2628,273501.3
2629,298253.97
2630,224537.25
2631,380993.25
2632,300830.5
2633,264224.8
2634,360719.7
2635,148466.72
2636,140568.77
2637,185310.64
2638,183915.4
2639,192082.98
2640,139844.58
2641,154890.28
2642,137591.11
2643,138580.95
2644,77999.35
2645,116168.6
2646,115437.2
2647,100609.24
2648,145162.55
2649,144261.84
2650,114413.42
2651,137359.0
2652,300450.3
2653,259417.83
2654,178835.16
2655,308067.34
2656,289335.25
2657,270102.5
2658,287916.88
2659,300370.38
2660,296482.9
2661,324300.8
2662,377542.38
2663,280789.53
2664,229957.03
2665,230129.84
2666,219274.97
2667,142920.22
2668,157437.1
2669,168099.95
2670,249544.28
2671,199028.11
2672,190560.45
2673,206966.84
2674,184474.66
2675,158132.31
2676,223048.25
2677,215433.1
2678,212838.45
2679,267489.28
2680,251791.38
2681,450771.44
2682,323993.0
2683,983846.0
2684,268470.28
2685,539116.1
2686,169736.94
2687,260472.84
2688,181574.19
2689,179784.58
2690,379568.56
2691,181205.3
2692,112674.6
2693,177745.78
2694,91539.99
2695,215778.83
2696,197122.53
2697,208141.08
2698,168911.83
2699,173553.78
2700,163660.83
2701,148649.78
2702,112859.664
2703,88060.18
2704,119945.45
2705,94622.86
2706,65338.594
2707,133468.78
2708,120608.54
2709,83893.266
2710,125195.42
2711,436372.3
2712,418844.47
2713,144412.0
2714,134152.95
2715,177395.33
2716,134297.25
2717,151987.3
2718,166700.84
2719,115931.05
2720,120396.83
2721,137687.16
2722,114821.6
2723,114476.086
2724,143892.88
2725,152992.8
2726,138346.05
2727,71177.08
2728,228223.0
2729,157102.38
2730,137246.48
2731,147208.17
2732,144759.17
2733,131375.89
2734,93171.55
2735,145071.16
2736,124607.484
2737,94098.24
2738,182330.81
2739,213167.17
2740,159990.62
2741,102484.93
2742,138209.28
2743,122068.77
2744,207003.47
2745,123352.234
2746,146732.4
2747,297290.7
2748,107011.125
2749,172557.05
2750,106333.08
2751,182277.1
2752,157725.64
2753,148975.36
2754,144949.72
2755,164617.8
2756,76399.14
2757,38212.156
2758,93801.195
2759,170395.1
2760,70563.55
2761,200130.17
2762,161719.6
2763,171835.8
2764,99355.75
2765,403265.4
2766,99743.086
2767,50838.812
2768,103993.39
2769,162474.1
2770,143078.92
2771,95530.164
2772,95666.77
2773,141339.7
2774,100657.39
2775,70548.45
2776,180172.75
2777,148047.56
2778,78677.695
2779,127912.9
2780,38983.918
2781,93322.89
2782,113539.4
2783,71420.95
2784,136788.3
2785,133070.72
2786,81622.66
2787,94812.46
2788,105605.02
2789,188939.17
2790,90821.39
2791,110347.52
2792,23891.973
2793,80572.86
2794,65658.13
2795,100990.9
2796,62917.72
2797,112122.11
2798,62436.375
2799,70943.94
2800,76793.59
2801,71179.61
2802,86641.14
2803,121066.48
2804,73846.734
2805,123844.4
2806,119044.266
2807,122093.58
2808,179004.77
2809,97306.6
2810,112699.58
2811,206934.77
2812,119754.33
2813,195802.66
2814,153079.83
2815,49915.418
2816,154916.67
2817,84107.945
2818,104272.14
2819,153777.72
2820,182234.22
2821,68026.05
2822,298431.25
2823,479872.66
2824,222590.4
2825,169897.1
2826,152457.36
2827,141062.86
2828,243805.47
2829,203257.11
2830,170885.9
2831,179851.23
2832,200427.7
2833,251686.03
2834,215782.67
2835,208417.81
2836,209525.06
2837,91672.13
2838,119558.664
2839,152673.66
2840,198029.25
2841,238658.34
2842,257141.16
2843,183181.64
2844,141334.66
2845,95376.54
2846,237707.6
2847,165860.52
2848,214165.9
2849,210273.38
2850,323523.97
2851,159306.06
2852,253295.53
2853,202623.03
2854,138335.62
2855,213759.8
2856,173472.94
2857,199718.88
2858,166305.38
2859,69669.6
2860,55224.324
2861,151835.78
2862,207598.69
2863,105565.375
2864,218823.8
2865,136759.69
2866,122670.56
2867,89012.39
2868,42649.418
2869,49539.555
2870,145251.02
2871,73330.11
2872,38191.324
2873,72565.07
2874,127692.73
2875,68793.48
2876,219100.8
2877,182314.53
2878,111583.4
2879,128759.46
2880,112529.516
2881,85189.92
2882,147200.53
2883,139249.06
2884,196380.92
2885,243450.95
2886,293165.22
2887,86000.44
2888,192355.92
2889,35552.21
2890,104242.766
2891,157177.2
2892,29997.01
2893,52777.074
2894,34452.793
2895,192623.64
2896,210458.92
2897,224596.83
2898,162297.53
2899,210812.92
2900,163082.64
2901,125024.61
2902,168412.23
2903,304341.84
2904,330427.9
2905,33382.117
2906,165012.72
2907,113447.375
2908,157932.45
2909,146414.6
2910,77163.72
2911,84532.836
2912,112830.04
2913,81129.305
2914,67444.89
2915,74217.414
2916,82679.64
2917,185133.9
2918,83711.08
2919,217967.62
