Id,SalePrice
1609,174704.47
1610,165828.11
1611,124210.81
1612,150634.39
1613,140216.72
1614,134119.1
1615,80591.46
1616,65982.45
1617,74833.76
1618,116854.25
1619,139210.28
1620,151262.9
1621,110782.62
1622,144957.48
1623,210479.08
1624,181055.14
1625,146017.48
1626,169630.36
1627,182918.73
1628,232786.86
1629,174525.89
1630,240159.95
1631,213285.33
1632,206812.47
1633,183634.83
1634,158696.45
1635,159706.02
1636,128866.09
1637,161094.73
1638,163878.66
1639,164262.84
1640,225788.03
1641,174819.05
1642,202193.66
1643,201784.95
1644,213922.25
1645,179060.33
1646,159351.6
1647,175817.31
1648,127937.65
1649,139645.4
1650,97294.445
1651,108598.99
1652,109217.805
1653,103435.35
1654,128455.836
1655,144349.7
1656,134376.86
1657,128675.93
1658,137367.92
1659,138026.77
1660,126219.44
1661,302869.2
1662,262082.97
1663,252543.19
1664,306421.88
1665,230791.31
1666,250355.83
1667,258645.62
1668,243818.14
1669,238902.89
1670,254784.83
1671,219001.77
1672,285714.97
1673,251033.39
1674,204470.6
1675,160573.31
1676,154859.0
1677,190222.92
1678,300022.88
1679,259583.48
1680,226452.39
1681,194412.83
1682,239312.81
1683,159618.88
1684,164644.92
1685,148008.11
1686,158627.05
1687,183345.86
1688,190691.2
1689,174699.34
1690,179484.27
1691,176575.52
1692,231249.73
1693,180018.14
1694,158831.8
1695,178765.23
1696,236559.95
1697,185450.23
1698,274658.84
1699,241910.55
1700,204295.89
1701,214751.06
1702,214522.45
1703,209069.02
1704,226809.11
1705,209433.52
1706,257880.81
1707,196393.64
1708,181664.53
1709,235446.36
1710,202244.12
1711,222814.89
1712,209776.92
1713,213223.83
1714,202484.6
1715,187379.56
1716,168452.36
1717,169010.72
1718,140776.72
1719,213413.5
1720,195708.73
1721,158132.0
1722,126789.836
1723,138339.16
1724,176863.19
1725,189007.39
1726,160299.78
1727,137170.52
1728,179028.25
1729,160183.86
1730,163699.64
1731,101783.29
1732,120523.055
1733,118125.664
1734,114067.97
1735,134924.2
1736,103108.96
1737,252097.47
1738,201250.77
1739,213213.14
1740,181210.77
1741,175590.23
1742,139516.31
1743,147720.77
1744,245750.08
1745,206449.02
1746,191147.28
1747,194802.92
1748,181073.77
1749,135999.94
1750,134414.77
1751,197446.1
1752,122104.68
1753,136875.55
1754,190604.6
1755,154667.8
1756,105640.734
1757,114476.516
1758,117558.25
1759,129182.76
1760,155882.05
1761,140017.98
1762,159519.6
1763,187745.95
1764,127747.46
1765,161895.06
1766,176425.44
1767,197755.75
1768,136517.47
1769,166192.73
1770,156920.0
1771,107728.1
1772,133770.78
1773,98109.67
1774,142596.28
1775,150035.1
1776,118621.14
1777,120684.43
1778,129688.695
1779,132003.34
1780,176578.86
1781,122180.46
1782,69937.375
1783,123445.96
1784,94486.125
1785,104294.21
1786,122808.805
1787,133785.16
1788,42189.12
1789,97973.47
1790,68728.76
1791,181309.12
1792,154258.27
1793,157806.83
1794,137797.39
1795,140250.34
1796,111550.6
1797,110885.94
1798,118297.23
1799,110357.71
1800,120251.27
1801,104417.3
1802,128441.27
1803,147540.12
1804,136986.84
1805,152284.81
1806,146412.64
1807,142009.95
1808,116411.49
1809,115882.68
1810,129874.61
1811,90058.76
1812,111334.98
1813,117644.73
1814,77984.664
1815,37007.004
1816,93682.65
1817,78481.44
1818,126285.43
1819,140615.77
1820,66982.29
1821,115981.42
1822,142370.31
1823,33413.21
1824,155517.27
1825,114577.73
1826,127087.97
1827,108349.914
1828,124392.44
1829,97653.28
1830,141580.97
1831,148969.89
1832,109066.31
1833,136269.94
1834,137653.97
1835,125869.18
1836,113307.53
1837,86453.88
1838,130671.23
1839,110179.64
1840,132890.08
1841,139352.5
1842,95430.49
1843,129288.9
1844,147308.8
1845,131152.23
1846,151184.45
1847,134664.36
1848,45267.574
1849,101221.055
1850,115458.22
1851,125476.71
1852,115592.086
1853,122381.23
1854,168108.23
1855,130851.23
1856,198473.69
1857,132199.55
1858,125776.055
1859,113852.05
1860,125767.24
1861,117231.805
1862,250230.92
1863,245784.83
1864,245804.48
1865,242195.2
1866,228753.8
1867,194054.58
1868,223106.81
1869,183170.84
1870,208653.52
1871,206068.39
1872,161198.98
1873,207713.38
1874,164799.89
1875,192016.34
1876,173334.28
1877,185423.98
1878,176512.95
1879,134800.25
1880,124321.84
1881,202272.33
1882,223678.55
1883,172252.06
1884,179667.42
1885,216253.83
1886,214314.14
1887,183463.08
1888,223254.08
1889,185868.7
1890,121925.31
1891,130868.63
1892,98788.984
1893,133139.39
1894,120969.664
1895,123731.914
1896,111141.34
1897,127989.88
1898,123439.61
1899,146220.98
1900,164306.6
1901,151173.52
1902,169274.42
1903,183773.05
1904,145360.31
1905,183833.36
1906,171106.64
1907,190271.95
1908,110573.29
1909,142873.81
1910,129708.56
1911,215533.23
1912,237423.28
1913,122507.48
1914,67075.62
1915,230171.67
1916,37237.504
1917,234237.52
1918,153131.28
1919,152822.9
1920,129137.445
1921,258420.02
1922,230987.52
1923,212844.89
1924,221925.11
1925,176987.02
1926,245912.3
1927,126674.43
1928,151302.31
1929,102949.88
1930,135302.73
1931,116523.28
1932,122339.38
1933,140728.17
1934,170840.83
1935,183896.73
1936,167168.27
1937,158500.14
1938,129970.66
1939,214851.7
1940,171335.02
1941,151982.25
1942,162385.03
1943,191477.78
1944,261831.95
1945,244242.73
1946,124301.75
1947,216384.73
1948,155922.28
1949,199747.05
1950,179178.84
1951,207477.42
1952,201686.2
1953,172137.12
1954,176992.64
1955,128620.695
1956,215503.45
1957,141488.27
1958,217953.05
1959,134556.75
1960,97077.71
1961,121126.89
1962,105579.414
1963,112634.31
1964,92126.44
1965,134596.88
1966,143303.27
1967,239491.05
1968,264399.53
1969,256672.55
1970,289074.3
1971,310989.53
1972,292269.25
1973,231476.83
1974,257659.92
1975,314641.06
1976,235908.52
1977,275757.34
1978,267810.12
1979,229852.11
1980,197894.84
1981,247417.47
1982,192238.3
1983,181858.05
1984,176601.28
1985,192673.39
1986,185807.8
1987,176306.2
1988,157193.7
1989,196408.86
1990,200261.14
1991,185828.06
1992,187723.16
1993,162858.39
1994,204306.55
1995,201722.7
1996,220477.73
1997,251466.72
1998,258250.8
1999,225070.66
2000,226931.03
2001,218195.89
2002,190853.77
2003,231453.06
2004,230234.77
2005,211740.45
2006,207199.19
2007,213201.95
2008,206846.48
2009,180544.56
2010,172171.7
2011,149647.47
2012,180487.2
2013,154720.84
2014,152382.62
2015,168148.34
2016,165707.58
2017,181796.42
2018,128316.05
2019,136986.78
2020,118751.01
2021,97809.67
2022,183729.9
2023,128607.65
2024,193379.66
2025,267838.7
2026,167366.61
2027,142431.62
2028,137763.56
2029,149503.6
2030,225514.45
2031,213964.84
2032,210593.27
2033,205972.4
2034,147415.89
2035,211440.08
2036,182459.05
2037,184793.39
2038,254090.11
2039,200175.55
2040,247999.25
2041,232129.33
2042,186453.84
2043,167469.03
2044,153897.36
2045,181399.39
2046,133553.44
2047,137650.9
2048,126426.01
2049,135178.22
2050,180637.45
2051,125032.305
2052,131913.12
2053,147366.8
2054,87016.21
2055,135424.94
2056,136278.4
2057,104505.89
2058,183689.98
2059,135264.7
2060,171200.94
2061,170239.97
2062,136095.34
2063,114621.89
2064,129113.164
2065,111473.945
2066,155889.7
2067,137996.3
2068,140331.8
2069,77728.47
2070,91092.62
2071,76185.46
2072,108345.305
2073,127986.875
2074,161724.61
2075,154814.72
2076,107775.37
2077,148394.88
2078,131650.92
2079,122696.36
2080,115835.375
2081,140588.66
2082,132816.11
2083,135864.7
2084,112134.266
2085,117228.766
2086,125521.04
2087,125472.62
2088,141974.75
2089,94219.97
2090,117471.695
2091,104689.48
2092,109454.93
2093,99259.07
2094,133052.72
2095,144260.12
2096,87059.766
2097,99188.01
2098,132529.64
2099,29330.418
2100,88825.945
2101,110649.99
2102,123492.56
2103,111177.5
2104,147060.88
2105,126512.4
2106,53433.562
2107,163757.95
2108,112899.164
2109,100275.63
2110,111080.555
2111,155243.39
2112,124857.13
2113,133268.6
2114,123145.586
2115,153028.72
2116,106576.625
2117,144995.92
2118,134404.47
2119,124985.83
2120,170354.02
2121,116119.9
2122,99734.51
2123,123180.414
2124,157496.42
2125,95097.49
2126,152517.03
2127,169168.45
2128,118758.28
2129,94365.27
2130,118803.336
2131,133253.17
2132,114422.984
2133,116769.09
2134,111559.66
2135,80151.45
2136,59588.043
2137,103344.26
2138,120544.74
2139,152639.61
2140,136258.64
2141,153122.89
2142,137467.83
2143,149213.62
2144,116823.77
2145,157759.08
2146,158491.34
2147,103422.17
2148,130171.67
2149,131369.92
2150,214013.52
2151,139161.12
2152,148695.45
2153,149096.02
2154,111037.586
2155,116148.15
2156,209301.22
2157,199722.12
2158,195753.89
2159,181758.45
2160,202129.33
2161,197854.19
2162,267252.12
2163,248432.33
2164,205010.36
2165,164683.69
2166,148235.75
2167,189863.77
2168,169319.97
2169,178574.06
2170,181375.7
2171,141457.25
2172,116480.414
2173,162254.2
2174,184015.72
2175,270110.34
2176,224935.52
2177,208509.73
2178,196531.75
2179,147419.03
2180,193395.52
2181,177788.8
2182,193286.27
2183,178432.64
2184,118829.83
2185,140934.08
2186,140509.84
2187,160960.62
2188,165682.38
2189,210887.67
2190,71480.89
2191,93533.9
2192,79541.41
2193,103994.875
2194,129786.305
2195,105224.05
2196,75850.38
2197,102387.8
2198,166229.36
2199,173960.31
2200,149793.31
2201,144294.8
2202,202613.94
2203,132398.45
2204,173336.28
2205,136849.58
2206,159939.75
2207,206114.61
2208,222737.27
2209,191775.14
2210,122236.34
2211,127686.3
2212,131270.22
2213,97285.18
2214,115197.3
2215,98831.53
2216,153497.14
2217,52070.004
2218,69125.96
2219,80742.734
2220,81466.59
2221,230721.89
2222,217212.2
2223,213284.17
2224,179859.58
2225,128599.15
2226,146063.56
2227,163981.52
2228,208075.73
2229,221009.92
2230,159900.3
2231,177784.45
2232,155767.05
2233,168392.61
2234,208811.23
2235,175311.19
2236,212750.42
2237,235585.7
2238,197510.27
2239,114315.31
2240,133698.58
2241,150968.62
2242,121191.54
2243,116566.09
2244,118488.234
2245,99937.63
2246,129911.31
2247,128465.32
2248,119945.016
2249,119809.0
2250,130576.445
2251,127409.23
2252,174640.7
2253,158109.73
2254,177524.44
2255,173536.89
2256,160284.52
2257,169377.02
2258,153890.05
2259,161891.95
2260,158198.58
2261,183281.86
2262,179447.38
2263,278765.06
2264,305587.56
2265,182856.42
2266,224408.42
2267,258996.92
2268,275759.34
2269,142287.36
2270,188854.02
2271,202421.39
2272,190185.08
2273,165020.0
2274,175692.92
2275,171140.55
2276,180948.36
2277,167412.36
2278,137164.5
2279,140978.17
2280,110038.72
2281,143912.7
2282,148859.77
2283,120984.69
2284,105640.04
2285,145600.86
2286,112395.81
2287,252849.17
2288,227351.84
2289,259675.23
2290,277683.84
2291,262599.47
2292,283914.84
2293,285150.44
2294,301562.06
2295,300893.78
2296,230894.06
2297,251490.05
2298,246055.64
2299,267271.94
2300,249836.2
2301,224466.02
2302,205093.16
2303,213061.6
2304,244100.88
2305,163483.62
2306,160102.7
2307,162849.81
2308,189952.52
2309,213097.55
2310,188547.73
2311,175868.7
2312,151567.39
2313,149226.17
2314,192751.27
2315,155563.77
2316,179024.64
2317,172094.52
2318,157247.7
2319,170979.67
2320,164108.02
2321,203109.73
2322,174180.73
2323,171130.64
2324,188804.94
2325,177843.89
2326,184981.52
2327,192244.02
2328,211386.48
2329,165787.05
2330,161145.61
2331,251751.23
2332,265979.38
2333,240424.23
2334,225363.08
2335,224163.89
2336,236481.12
2337,179113.25
2338,222646.34
2339,203707.4
2340,285860.72
2341,190231.1
2342,209032.08
2343,195995.12
2344,179294.75
2345,231532.94
2346,203395.6
2347,184765.89
2348,217467.58
2349,154982.27
2350,245568.23
2351,217208.7
2352,220156.58
2353,210345.81
2354,149064.92
2355,154830.44
2356,130712.805
2357,173466.03
2358,168280.67
2359,137797.73
2360,114136.15
2361,139172.08
2362,212534.89
2363,145137.88
2364,175204.36
2365,196044.2
2366,205358.33
2367,197870.33
2368,182874.31
2369,193764.2
2370,148597.14
2371,131505.7
2372,175290.55
2373,222744.25
2374,250632.03
2375,210676.95
2376,229521.02
2377,256206.84
2378,144036.4
2379,178935.25
2380,146526.14
2381,188537.92
2382,199519.44
2383,182400.69
2384,196700.48
2385,160738.83
2386,146076.34
2387,141979.44
2388,117636.51
2389,104623.664
2390,144664.6
2391,146564.03
2392,113715.3
2393,171838.67
2394,140438.2
2395,193677.73
2396,146302.77
2397,201283.8
2398,123224.52
2399,60701.918
2400,59164.117
2401,123053.375
2402,140913.12
2403,136052.45
2404,134272.02
2405,171329.17
2406,161076.03
2407,117579.99
2408,147233.33
2409,113548.18
2410,159311.34
2411,115863.25
2412,142380.86
2413,131042.01
2414,132960.73
2415,125385.49
2416,123083.21
2417,151862.4
2418,134490.45
2419,110506.15
2420,126736.38
2421,129513.93
2422,89460.88
2423,94203.12
2424,159895.81
2425,191367.17
2426,115615.984
2427,110977.96
2428,214295.08
2429,116282.34
2430,142059.45
2431,112850.98
2432,139258.34
2433,138713.42
2434,128764.12
2435,141280.31
2436,137554.05
2437,101438.83
2438,129643.68
2439,94163.016
2440,130535.27
2441,115452.6
2442,104315.16
2443,108007.01
2444,148295.7
2445,83248.21
2446,86196.2
2447,177663.39
2448,120790.2
2449,111024.85
2450,140855.48
2451,128086.98
2452,170543.3
2453,92717.516
2454,125182.22
2455,120784.234
2456,131736.8
2457,130816.47
2458,138170.73
2459,108779.02
2460,146168.38
2461,120201.2
2462,121109.336
2463,122781.164
2464,145978.05
2465,133357.7
2466,101273.62
2467,143637.66
2468,109094.836
2469,100545.66
2470,166283.98
2471,192815.92
2472,144735.8
2473,109811.4
2474,61202.523
2475,209974.92
2476,128379.86
2477,119335.88
2478,130359.96
2479,86591.08
2480,109934.484
2481,122926.31
2482,113956.22
2483,120806.36
2484,116474.18
2485,128095.58
2486,158060.16
2487,133035.86
2488,177215.81
2489,154567.2
2490,139324.83
2491,97854.445
2492,167481.12
2493,129584.85
2494,124355.56
2495,79625.805
2496,201516.45
2497,153920.06
2498,122913.93
2499,95548.62
2500,121797.55
2501,129284.664
2502,138294.34
2503,82457.42
2504,170192.97
2505,193802.95
2506,210912.39
2507,234337.11
2508,206533.64
2509,190639.56
2510,197873.23
2511,166975.23
2512,180516.02
2513,184656.94
2514,254378.89
2515,143844.39
2516,165653.06
2517,133533.8
2518,162771.89
2519,187519.48
2520,188929.58
2521,174296.42
2522,192216.92
2523,116479.96
2524,113771.336
2525,129606.7
2526,132546.22
2527,115657.76
2528,117800.195
2529,134328.08
2530,101839.61
2531,206498.81
2532,190308.6
2533,178553.23
2534,211656.42
2535,232961.7
2536,196447.95
2537,223971.83
2538,177583.9
2539,175546.27
2540,162283.36
2541,169517.62
2542,144700.27
2543,122485.46
2544,96579.67
2545,118416.07
2546,138555.94
2547,134595.86
2548,175437.1
2549,177613.89
2550,391680.03
2551,133323.36
2552,134519.66
2553,78050.195
2554,89089.6
2555,128109.37
2556,89878.84
2557,79463.31
2558,137825.5
2559,129858.91
2560,148599.38
2561,163176.33
2562,134881.27
2563,137286.19
2564,175329.6
2565,165864.11
2566,167818.6
2567,138966.25
2568,184627.62
2569,193705.5
2570,119856.65
2571,157810.4
2572,172624.28
2573,208419.89
2574,227376.48
2575,132008.31
2576,98020.555
2577,134456.42
2578,71963.51
2579,52498.605
2580,106508.13
2581,98967.44
2582,110198.17
2583,247564.92
2584,185003.6
2585,150721.89
2586,189521.77
2587,188517.39
2588,147917.39
2589,156486.62
2590,170007.45
2591,203715.3
2592,182620.52
2593,197827.03
2594,168824.08
2595,188173.34
2596,232784.61
2597,156991.23
2598,227678.55
2599,242654.27
2600,146680.25
2601,150848.83
2602,79256.85
2603,121384.17
2604,79320.73
2605,72649.24
2606,134626.03
2607,192327.69
2608,161803.81
2609,142408.66
2610,92947.91
2611,137189.05
2612,139592.86
2613,136945.47
2614,129037.734
2615,150705.75
2616,154572.2
2617,153839.06
2618,195905.19
2619,199346.77
2620,172695.11
2621,157419.11
2622,179954.14
2623,194623.7
2624,207250.14
2625,232669.05
2626,160143.47
2627,167153.19
2628,302748.7
2629,311705.1
2630,277797.22
2631,306071.72
2632,289314.9
2633,229603.61
2634,257753.86
2635,153395.4
2636,175179.31
2637,173403.47
2638,238773.95
2639,173059.38
2640,152324.73
2641,89946.51
2642,153634.08
2643,105271.74
2644,106531.61
2645,117919.984
2646,112555.336
2647,112137.234
2648,147675.94
2649,145392.7
2650,141971.48
2651,138194.28
2652,264891.06
2653,221217.23
2654,209927.19
2655,277514.8
2656,279871.34
2657,255664.1
2658,239842.86
2659,248714.55
2660,267989.4
2661,263376.7
2662,269167.44
2663,248003.14
2664,208113.45
2665,245921.98
2666,220531.81
2667,155272.11
2668,169996.02
2669,173635.73
2670,242720.55
2671,178884.33
2672,173874.77
2673,185346.33
2674,186795.08
2675,165743.2
2676,169700.92
2677,181691.61
2678,194502.84
2679,227714.83
2680,250667.83
2681,265055.62
2682,234249.97
2683,310548.72
2684,221889.19
2685,240022.52
2686,247186.55
2687,229481.45
2688,208960.36
2689,202785.66
2690,278436.22
2691,166491.53
2692,158701.62
2693,187251.36
2694,152507.94
2695,178968.52
2696,174473.33
2697,164844.27
2698,164362.78
2699,150353.83
2700,139091.88
2701,165649.11
2702,107915.42
2703,164389.39
2704,132691.52
2705,126854.81
2706,112001.6
2707,122401.305
2708,136835.16
2709,115888.89
2710,131408.0
2711,213053.0
2712,255444.34
2713,161099.67
2714,149060.92
2715,150856.53
2716,156623.97
2717,209757.95
2718,203514.98
2719,139428.75
2720,175715.48
2721,148226.66
2722,155373.88
2723,154523.22
2724,129583.32
2725,140045.69
2726,140417.25
2727,162713.81
2728,172091.36
2729,151752.45
2730,141942.88
2731,141360.48
2732,108518.5
2733,159789.83
2734,140978.31
2735,144750.86
2736,136692.9
2737,135927.31
2738,134314.94
2739,156497.89
2740,156817.84
2741,142884.55
2742,151348.22
2743,151547.17
2744,168703.17
2745,154362.78
2746,148410.62
2747,133042.98
2748,97089.01
2749,127875.61
2750,121268.09
2751,153274.95
2752,181356.28
2753,133376.47
2754,187264.27
2755,128492.6
2756,79858.61
2757,43601.97
2758,108764.46
2759,139887.34
2760,104497.984
2761,151870.42
2762,156977.23
2763,174341.12
2764,167905.28
2765,216991.23
2766,105595.586
2767,93728.92
2768,135344.9
2769,138085.89
2770,145944.34
2771,107646.555
2772,116670.586
2773,140961.25
2774,139781.7
2775,105961.65
2776,144173.64
2777,160966.8
2778,131491.28
2779,106306.27
2780,120183.5
2781,100268.4
2782,101341.97
2783,92404.6
2784,102586.33
2785,109681.83
2786,61207.027
2787,126014.1
2788,56627.496
2789,158115.72
2790,86310.13
2791,108711.555
2792,39597.785
2793,146554.36
2794,79395.516
2795,122754.31
2796,106275.48
2797,183692.27
2798,113040.664
2799,105910.484
2800,62759.617
2801,100771.14
2802,111650.664
2803,173563.02
2804,137214.1
2805,99278.98
2806,97628.55
2807,181051.8
2808,138703.62
2809,131892.69
2810,135788.36
2811,142485.97
2812,154957.47
2813,161915.92
2814,159258.75
2815,107304.12
2816,200766.94
2817,150714.3
2818,116033.76
2819,177059.22
2820,122962.25
2821,132386.17
2822,174365.03
2823,200142.38
2824,156761.75
2825,152637.84
2826,133157.7
2827,146453.23
2828,175223.16
2829,183592.62
2830,236287.64
2831,168919.94
2832,198672.66
2833,223919.23
2834,195999.53
2835,190562.98
2836,181398.52
2837,157630.06
2838,150203.62
2839,151489.28
2840,200919.88
2841,183233.73
2842,201746.42
2843,138967.86
2844,142502.25
2845,120403.79
2846,188460.8
2847,177668.22
2848,201029.95
2849,200622.94
2850,218616.8
2851,179757.67
2852,210596.84
2853,202222.97
2854,137125.44
2855,188056.53
2856,187888.81
2857,175671.23
2858,188200.8
2859,91726.4
2860,119594.93
2861,128772.27
2862,201392.05
2863,153734.72
2864,225686.56
2865,136269.94
2866,148537.53
2867,101813.09
2868,112590.766
2869,95624.82
2870,99069.71
2871,74437.0
2872,40067.77
2873,108110.516
2874,148296.89
2875,133040.38
2876,173355.03
2877,142210.86
2878,146764.11
2879,140588.7
2880,121320.02
2881,151047.08
2882,169905.7
2883,191962.45
2884,178230.23
2885,160716.11
2886,195049.27
2887,85670.7
2888,137285.56
2889,59025.805
2890,68922.85
2891,138070.03
2892,41159.42
2893,84793.58
2894,54552.707
2895,250148.52
2896,233529.52
2897,190929.8
2898,158512.47
2899,186245.1
2900,169542.08
2901,174708.14
2902,156303.06
2903,240608.05
2904,244114.45
2905,43219.32
2906,201897.7
2907,133428.86
2908,133365.7
2909,146044.17
2910,70051.14
2911,78811.97
2912,141493.23
2913,70137.86
2914,65601.04
2915,73766.82
2916,70234.164
2917,175742.36
2918,107916.17
2919,195763.7
